1.051582347246523113e+03,-1.158707343029268941e+03
9.664649959619367792e+02,-1.470377427173506021e+03
-1.446514681817561723e+02,-1.329432738675593555e+03
1.106552952417772076e+03,-9.420350805124529643e+02
4.536803880311800867e+02,-7.732832158133486473e+02
1.166277859823453355e+03,-7.424522508718880545e+02
3.954127012055331534e+02,-1.485664008558107071e+03
1.079561166214235982e+03,-1.239129932622297019e+03
7.416662604506301477e+02,-6.772281835248350035e+02
1.033449254344124029e+03,-1.170271373839492526e+03
1.058347781016434510e+03,-1.843478223735019355e+03
4.738280926643120665e+02,-8.292481911072793537e+02
6.202235914526455645e+02,-1.519099857521805916e+03
1.179369979638898258e+03,-6.305876437464937680e+02
8.928939955982270931e+02,-1.279793415890383130e+03
1.015805249814945796e+03,-8.583598240660925285e+02
8.293846424553108818e+02,-1.366213384284688800e+03
9.799696361214312219e+02,-8.877759139640988906e+02
1.388794813368723680e+03,-9.714925975448383042e+02
6.187605623030287916e+02,-1.499910261032385506e+03
7.090722911998138898e+02,-4.712346882757589128e+02
9.368120713952187089e+02,-8.851395949001755525e+02
1.524751685371955773e+03,-1.097423784086654905e+03
9.982944979858124270e+02,-2.650861936521139341e+02
1.111335290604469492e+03,-1.335584212474676633e+03
9.405898220039218813e+02,-1.444973890589628809e+03
1.241859214453077811e+03,-1.416210490504285872e+03
5.541753542856738477e+02,-2.725600321498920948e+02
1.571073590740766349e+03,-1.531762987123052426e+03
5.588320132989329068e+02,-1.976183045780740940e+03
8.884612378036832752e+02,-7.433179949987052169e+02
4.058277022133402170e+02,-1.320245835259249361e+03
9.864907321434094456e+02,-8.089432838987297600e+02
2.812035025282727929e+02,-1.332947541250030781e+03
1.425030326355833949e+02,-1.305137104560164971e+03
1.069220157313204027e+03,-1.426182457652394078e+03
6.491033962944094355e+02,-6.647103913936970230e+02
1.736829518070552467e+03,-8.716533895341040079e+02
6.607225319627320914e+02,-1.166920503840833589e+03
8.588655085373457041e+02,-6.184234237913015022e+02
8.426475147665187251e+02,-7.580825647308996622e+02
1.233866571098827080e+03,-1.818589721110971368e+03
5.224690561115761511e+02,-8.903033842995379246e+02
1.435158777967230890e+03,-1.256482654520713822e+03
7.153896449662472605e+02,-5.515193979733555807e+02
1.823894008565605418e+03,-1.206347435959464292e+03
6.316852737167210989e+02,-9.807226880956977766e+02
5.045540611080437543e+02,-8.614383229850961925e+02
6.920109470470479209e+02,-1.254133638016260193e+03
1.357368523397840818e+03,-1.494075455377499111e+03
9.386506809657973918e+02,-1.478892801315732413e+03
1.328957649155699983e+02,-9.109667836585632585e+02
8.660909941912715340e+02,-1.918793644360871895e+03
1.520712294838294838e+03,-4.334483043977664920e+02
9.127722495627713215e+02,-1.075658625477044097e+03
6.285640964212536801e+02,-5.257182194555221031e+02
1.114220521568101049e+03,6.874281255850587513e+01
4.482129754066497753e+02,-9.265245159098485601e+02
1.249701256837103301e+03,-1.108613070816598338e+03
7.376679030556676935e+02,5.526136847109592054e+01
2.061577750631003710e+03,-8.778870242572633060e+02
6.331499884060413024e+02,-8.982698605610006553e+02
1.050229678066191354e+03,-1.228650731480219292e+03
1.181313652608067059e+03,-1.501007047091916547e+03
1.362176084659465687e+02,-1.146933721171801608e+03
1.182455375859557762e+03,-1.414700441193118650e+02
