-1.470118295559086164e+03,1.491941092795567783e+03
-1.167985277726675577e+03,1.272071499454731338e+03
-1.599414526168407747e+03,1.168279632661785854e+03
-6.188063649448304204e+02,7.638848379182447843e+02
-9.669475453036772024e+02,8.404762946296923474e+02
2.812155142554815939e+02,5.734574461743256961e+02
-1.369992448424718987e+03,1.197037253288194051e+03
-1.740609102451249782e+03,1.141032952230661522e+03
-6.649334265164757198e+02,1.511930065629758246e+03
5.892535667143420142e+02,3.648462201155891762e+02
-9.187330420815112575e+02,8.625656024076067752e+02
-5.760197562190971894e+02,1.506377697201758565e+03
-2.020313124740710009e+01,1.438211203408245865e+03
-1.763035116654515150e+03,1.791679864438857294e+03
-4.510465337368079872e+02,1.126995035773153859e+03
-1.062100347515310432e+03,-1.265600867113180357e+02
-7.945750109434214892e+02,3.469369382839558966e+02
-1.916472106502158113e+02,1.117238013537625193e+03
-3.038872942715654517e+02,1.544058905452503723e+03
7.902024861720701665e+02,6.165692072989603503e+02
-1.473712201507295958e+03,3.894765484840568206e+02
-1.110240326940105888e+03,1.842753828416219903e+03
-2.065569066333181581e+03,1.992733778548336886e+03
-1.620620276450688152e+03,1.237123769412125057e+03
-8.437678614749427197e+02,1.789200678254329887e+03
-2.091795044183757909e+03,1.468860453917690847e+03
1.505829607856412622e-02,7.234646922906698592e+02
-1.963047359267040065e+03,1.481255697477023887e+03
-1.085078149549849513e+03,1.357353712539776325e+03
-5.523150711713592500e+02,7.064112390999309810e+02
-1.193479432418634360e+03,-4.398832072229197365e+01
-1.540084907777266153e+03,9.923431240972846581e+02
-9.581601645814616859e+02,1.102346815728159754e+03
-2.094873726380521475e+03,8.532210383326845431e+02
-9.508040575519398772e+02,1.255322772695064032e+03
-4.601346337870409116e+02,4.731050081635351034e+02
1.961375461191526028e+02,1.570304129969377755e+03
-1.039609741607156593e+03,3.421149152903523145e+02
-5.179023968121036887e+02,6.727547188365242619e+02
-1.062650982248063656e+03,1.514502609064891203e+03
-4.482606912549293838e+02,1.435791463681865707e+03
-7.626374364321695793e+02,8.520281041116107872e+02
-1.219343989575945216e+03,1.757695336708258083e+03
-1.230829538202319100e+03,1.469046708269077953e+03
-9.910014847356477503e+02,9.645945966848123589e+02
-9.240051069194770434e+02,7.266501184797637052e+02
-2.064723589782889803e+02,1.426830166404519787e+03
-1.986615434717929247e+02,8.145458189604983090e+01
-6.771077758487482470e+02,7.395966594475059992e+02
-8.559418544150548769e+02,1.179072722997873598e+03
-1.361225491910979599e+03,1.184110932836776101e+03
-4.614962893629026439e+02,3.610919193357085533e+02
-6.899051248494906758e+02,5.841801524370455354e+02
-9.287888560660927624e+02,3.652576436892070433e+02
-1.033594443772502700e+03,9.314673043039205140e+02
-6.624983724102357883e+02,1.042973785249617549e+03
-8.272969007893491380e+02,7.467886537539774281e+02
-2.330068817088849755e+02,1.162913668752910553e+03
-1.146979072076703460e+03,9.952285762829200166e+02
-7.002483620091884404e+02,1.660447903664949308e+03
-5.749621895375457825e+02,1.854321808866865467e+03
-6.360118112827792629e+02,5.709344939713531630e+02
-8.986420867493972082e+02,2.117599443205388070e+03
-6.648470830487301555e+02,1.631447183685451364e+03
-1.433677360993404818e+03,1.212691890659161572e+03
-1.744985594758141815e+03,6.055363046998460277e+02
-1.328358159382520171e+03,-5.701236516992526049e+01
-8.753653533164026612e+02,1.001324651976210021e+03
-1.365135355951192423e+03,3.056472872675177541e+02
-1.343704617148619946e+03,4.678236213527386553e+02
-1.292526254600820721e+03,8.969314110550753867e+02
-5.053507015858182854e+02,5.933327612478933588e+02
-2.703958426882832100e+02,9.354367217942358366e+02
-2.558427890948553340e+02,1.445283154589224750e+03
-1.224151889831746985e+03,1.610332123378364940e+03
3.308452383794751768e+02,1.431945186561300943e+03
-1.167912076251690223e+03,1.854755576110658239e+03
-1.510967079990803086e+02,8.082661910493075084e+02
-1.037221271380592498e+03,1.063590426289112884e+03
-9.630428591227155266e+02,7.114297292452652073e+02
-1.636251028427316896e+03,6.850667483205778581e+02
-6.237409566233143323e+02,1.174209714056994244e+03
-7.979982544852764477e+02,4.843949461193103616e+02
-1.575916900842905989e+03,5.739274920294544700e+02
-1.328443881232391050e+03,1.094833243830050833e+03
-1.013581681876341236e+03,1.427792751583248446e+03
-1.446245906029411117e+02,2.426383538508892343e+03
-1.500566697592694709e+03,2.030047294612460291e+03
-1.475876300142453147e+03,1.748958925374995488e+03
-1.250469288274970040e+03,1.275593838990270342e+03
-1.896852653196839356e+03,2.399370290831144530e+02
-3.600970122916789933e+02,1.009582806201101448e+03
-7.439672253595998654e+02,2.196484822817229769e+02
-1.157967345441906673e+03,1.417402876301601964e+03
-2.038598486874013361e+03,1.364521306638436272e+03
-1.140705843923427437e+03,2.693016615261827837e+02
-8.173937910814833003e+02,9.169257686025729299e+02
-7.152783121871241292e+02,8.279990359331638956e+02
-1.178841738993765603e+03,7.527714495038060249e+02
-2.036785846720563768e+03,4.135182470503181094e+02
-3.900995808380364451e+02,4.843208096912220526e+02
-1.400793309205990909e+03,1.010393452242238595e+03
-5.796610281956017161e+02,9.194862413874063805e+02
-4.921228953898335021e+02,1.068590335930125320e+03
-3.461703508678147045e+01,1.909544957051705978e+03
-4.002810242906424492e+02,1.520304237990428419e+03
-1.526935004421170333e+03,8.331729683463411220e+02
