22.9132,-35.2124
-0.0870293,-26.9441
29.0817,-13.7536
-3.4659,7.50706
-16.9195,17.0785
-29.8365,-28.8306
15.0602,-8.24244
13.8089,6.08856
-26.016,4.39773
-33.9055,-4.00339
-34.3225,-18.8281
2.90744,-17.8859
27.7781,0.38044
-26.4418,14.2607
19.3915,-25.6421
4.49299,12.0161
-16.7532,-37.6142
-19.6904,9.73387
-33.093,8.74913
-1.10301,-2.13074
-2.96803,20.6527
-17.3541,-18.9284
-12.5285,23.905
14.3179,-36.9846
-22.8706,-4.81041
10.0198,-27.7589
5.69187,-9.59714
4.91705,-37.7797
-6.46855,-41.901
-23.8863,-35.9537
26.0055,-5.72951
20.7137,-15.9445
-23.7043,21.8721
-8.67963,14.8523
27.0002,-22.0938
19.3112,-0.0852646
-10.2576,-31.3976
12.3533,-17.7058
7.68973,-1.16159
-15.6282,-10.258
-26.4418,-20.5999
-17.4836,1.64265
-8.12716,-20.3139
-9.43501,-1.31733
-2.1376,-34.8569
-5.67755,-10.8921
-27.1771,-11.5296
-20.0485,-30.0713
27.315,-29.6912
-12.4326,6.93782
