-31.7598,-11.8106
-25.3628,12.6314
-28.6319,17.2927
-7.84485,1.19754
-0.0765907,-21.78
-3.9185,8.22182
6.36988,-38.2252
3.83099,14.5885
-19.9471,17.4667
-20.0303,-37.7693
22.8223,-17.8816
9.84387,-28.3152
-11.0393,-6.87258
-12.7967,23.8724
-25.7919,3.29157
-5.35068,-12.9315
-6.37262,-41.7849
-32.6245,8.97365
-22.9697,23.2414
6.33303,-13.8961
-33.0916,-21.0419
-10.5554,-32.9689
-11.9327,-21.9662
-3.99016,21.7442
26.4543,-31.7371
-19.1429,8.71985
7.51973,-3.85708
13.4516,5.84789
-7.37135,14.6715
27.1582,-2.54509
-1.2551,-33.1542
-33.9964,-1.91122
3.26624,4.05594
28.1161,-23.0859
-1.14119,-4.45169
12.5326,-19.3424
28.7309,-12.3851
20.1175,-25.9863
-19.6385,-30.6863
18.6019,-36.5403
-23.8913,-7.57635
-13.6452,16.0045
-17.8138,0.373525
15.0365,-6.44158
-23.5527,-19.8286
-27.4961,-31.2388
19.8669,0.444961
-12.8132,6.74032
17.8719,-13.3844
-16.5381,-12.1449
