10.5776,-28.099
-33.0871,-20.1281
13.8998,6.10339
-24.2386,-7.95115
-24.8742,22.0548
-6.11728,-41.7466
-1.60199,-18.523
-12.1799,-21.6591
20.7678,-26.0509
-4.13971,6.72385
-25.8086,13.9661
-11.3589,-4.50187
22.4138,-16.8254
-6.23205,-11.3823
3.64838,14.644
7.80263,-17.0512
-32.2023,-10.8837
-33.7197,-0.586946
-4.51426,21.7441
-23.4356,-36.2493
19.5787,-0.0881261
27.2023,-2.45525
3.25881,-37.12
16.3816,-37.083
-19.0504,17.7663
-28.7275,-28.9458
0.465155,-27.6049
-19.4386,-30.2424
9.32688,-3.28742
-20.0744,-0.142706
-19.1625,9.13783
-13.4264,24.3372
-6.27914,13.8333
-2.56758,-2.18093
-12.2869,16.5891
4.15721,4.27957
28.1516,-23.0762
4.04254,-9.15499
-32.4716,10.9159
28.8327,-12.3708
26.0771,-32.5389
-16.1205,-11.5268
-26.2896,4.97185
16.3801,-9.6397
14.929,-18.2629
-7.91726,-32.4379
-12.0562,8.19971
-23.1184,-18.9422
-16.0489,-37.5028
-13.7518,3.18819
