-17.1565,19.458
-13.0662,24.6364
-25.2173,13.886
13.1953,-7.46511
-4.67916,-13.5843
-0.824609,20.7897
-29.7877,-19.6664
-2.73051,-28.0917
-4.80788,-1.16944
17.9008,-26.3087
-1.43191,-8.23411
18.0467,-2.12846
13.1403,-19.8196
-7.27266,23.0209
-10.0841,-32.9605
7.1912,-20.5439
-33.7425,8.26466
-27.3065,-3.57968
16.5427,-32.387
-21.5174,24.5303
29.2244,-30.5925
10.6951,11.5906
-34.7849,-16.4072
-35.0855,0.0919032
23.4516,-23.5043
8.05292,-32.431
24.421,-17.6711
0.865788,6.10947
2.55806,-15.6421
-25.0815,-29.9207
-30.9588,-28.4195
5.31822,-8.43841
22.5005,-1.7256
-26.9855,9.42943
-21.2588,2.58227
9.45651,-14.3906
-17.6418,-13.5013
24.475,-34.2666
-12.4792,16.7882
28.3039,0.546108
31.2402,-16.3556
-8.95791,11.1652
-27.2892,20.9758
-6.99024,16.6372
26.3792,-4.78536
-2.89202,11.4733
-22.4705,18.2737
-8.0026,-20.6723
3.7968,14.6182
-8.29619,-41.7288
-18.5654,-28.6587
0.843481,-35.0719
-22.5302,-7.90661
-12.0073,-1.68242
-2.88605,-42.2301
-4.73235,-34.6395
7.09452,4.5482
-11.1293,-26.9272
-23.2774,-16.4067
20.2221,-38.4625
-10.2538,5.19213
-4.58757,5.92275
-20.6325,8.39892
-11.4991,-14.4869
-20.9403,-39.0723
12.6795,-0.869975
-1.01752,-20.9255
20.7043,-14.4325
-16.3298,-34.4981
15.6901,-14.2501
-28.3165,-11.1797
11.9256,-38.8937
24.0276,-28.4545
1.56373,-1.85328
-30.843,14.7955
18.8435,-19.7376
-16.1856,-20.8096
-26.5677,-35.3075
11.1638,-27.0172
-18.2575,13.7545
-8.04779,-8.22588
-14.4674,8.58364
27.1947,-11.618
30.7872,-6.77384
-19.0426,-2.09218
4.83683,-39.5395
19.906,-8.8602
20.4025,3.36722
7.71692,-2.80408
-14.0017,-39.7066
-15.346,-8.51745
14.4111,5.59145
-21.2392,-33.5543
4.07751,-26.9526
-27.5123,3.60858
-35.3469,-22.797
29.1203,-23.0422
-24.0951,-23.4611
-15.4674,3.669
-34.5518,-8.09458
